Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
12148,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1862,200,OK,533,720,0,566,3156,,,[1862]
12149,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/riaa,200,OK,549,720,0,566,3156,,,[riaa]
12157,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bbq,200,OK,268,719,0,566,3156,,,[bbq]
12152,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/4465,200,OK,534,720,0,566,3156,,,[4465]
12151,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/greg,200,OK,549,720,0,566,3156,,,[greg]
12153,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1797,200,OK,559,720,0,566,3156,,,[1797]
12162,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1916,200,OK,273,720,0,566,3156,,,[1916]
12164,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ncc,200,OK,267,719,0,566,3156,,,[ncc]
12155,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1347,200,OK,521,720,0,566,3156,,,[1347]
12154,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1791,200,OK,545,720,0,566,3156,,,[1791]
12138,Fuzzed,Wed Oct 30 08:12:55 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/fips,200,OK,1167,720,0,566,3156,,,[fips]
12156,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1707,200,OK,548,720,0,566,3156,,,[1707]
12165,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/2401,200,OK,267,720,0,566,3156,,,[2401]
12158,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1697,200,OK,545,720,0,566,3156,,,[1697]
12159,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1902,200,OK,548,720,0,566,3156,,,[1902]
12160,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1907,200,OK,551,720,0,566,3156,,,[1907]
12161,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1909,200,OK,532,720,0,566,3156,,,[1909]
12163,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/xforms,200,OK,551,722,0,566,3156,,,[xforms]
12167,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/popsci,200,OK,544,722,0,566,3156,,,[popsci]
12166,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1901,200,OK,555,720,0,566,3156,,,[1901]
12168,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3600,200,OK,535,720,0,566,3156,,,[3600]
12169,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/and,200,OK,560,719,0,566,3156,,,[and]
12171,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/criteria,200,OK,555,724,0,566,3156,,,[criteria]
12172,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/2087,200,OK,554,720,0,566,3156,,,[2087]
12170,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/jpeg,200,OK,570,720,0,566,3156,,,[jpeg]
12174,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cgi-win,200,OK,571,723,0,566,3156,,,[cgi-win]
12175,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/passwordsafe,200,OK,570,728,0,566,3156,,,[passwordsafe]
12176,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/SVG,200,OK,572,719,0,566,3156,,,[SVG]
12177,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/2706,200,OK,569,720,0,566,3156,,,[2706]
12178,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1868,200,OK,581,720,0,566,3156,,,[1868]
12179,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3027,200,OK,575,720,0,566,3156,,,[3027]
12180,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/vic,200,OK,564,719,0,566,3156,,Reflected,[vic]
12187,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ASIN,200,OK,277,720,0,566,3156,,,[ASIN]
12181,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3312,200,OK,534,720,0,566,3156,,,[3312]
12173,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/smi,200,OK,860,719,0,566,3156,,,[smi]
12182,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/tech_support,200,OK,553,728,0,566,3156,,,[tech_support]
12183,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/innovate,200,OK,541,724,0,566,3156,,,[innovate]
12192,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/rsync,200,OK,271,721,0,566,3156,,,[rsync]
12193,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/NV,200,OK,257,718,0,566,3156,,,[NV]
12150,Fuzzed,Wed Oct 30 08:12:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/pmc,200,OK,1814,719,0,566,3156,,,[pmc]
12184,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Style,200,OK,579,721,0,566,3156,,,[Style]
12185,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/homeoffice,200,OK,549,726,0,566,3156,,,[homeoffice]
12186,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/tiki,200,OK,559,720,0,566,3156,,,[tiki]
12188,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/republishing,200,OK,557,728,0,566,3156,,,[republishing]
12189,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/league,200,OK,550,722,0,566,3156,,,[league]
12190,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/sets,200,OK,572,720,0,566,3156,,Reflected,[sets]
12191,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/fundamentals,200,OK,549,728,0,566,3156,,,[fundamentals]
12194,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/booksearch,200,OK,538,726,0,566,3156,,,[booksearch]
12195,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/textbooks,200,OK,556,725,0,566,3156,,,[textbooks]
12198,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1920,200,OK,567,720,0,566,3156,,,[1920]
12199,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Owl,200,OK,560,719,0,566,3156,,,[Owl]
12200,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/subnav,200,OK,578,722,0,566,3156,,,[subnav]
12201,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/2818,200,OK,553,720,0,566,3156,,,[2818]
12202,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/audacity,200,OK,541,724,0,566,3156,,,[audacity]
12203,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/developerworks,200,OK,550,730,0,566,3156,,,[developerworks]
12205,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/writer,200,OK,537,722,0,566,3156,,,[writer]
12204,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/acquisitions,200,OK,548,728,0,566,3156,,,[acquisitions]
12206,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/census,200,OK,560,722,0,566,3156,,,[census]
12196,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/fifa,200,OK,852,720,0,566,3156,,,[fifa]
12207,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/rnt,200,OK,557,719,0,566,3156,,,[rnt]
12213,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/messageboard,200,OK,259,728,0,566,3156,,,[messageboard]
12208,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1979,200,OK,552,720,0,566,3156,,,[1979]
12209,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1976,200,OK,548,720,0,566,3156,,,[1976]
12210,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/wildlife,200,OK,544,724,0,566,3156,,,[wildlife]
12219,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Document,200,OK,254,724,0,566,3156,,,[Document]
12218,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/realplayer,200,OK,258,726,0,566,3156,,,[realplayer]
12211,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/grass,200,OK,565,721,0,566,3156,,,[grass]
12220,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketwatch,200,OK,268,727,0,566,3156,,,[marketwatch]
12197,Fuzzed,Wed Oct 30 08:12:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1685,200,OK,1148,720,0,566,3156,,,[1685]
12212,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/pet,200,OK,565,719,0,566,3156,,,[pet]
12224,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/comingsoon,200,OK,268,726,0,566,3156,,,[comingsoon]
12215,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/characters,200,OK,536,726,0,566,3156,,,[characters]
12216,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/avalon,200,OK,535,722,0,566,3156,,,[avalon]
12214,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/town,200,OK,578,720,0,566,3156,,,[town]
12228,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/photographers,200,OK,256,729,0,566,3156,,,[photographers]
12217,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/participation,200,OK,547,729,0,566,3156,,,[participation]
12221,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/sendarticle,200,OK,552,727,0,566,3156,,,[sendarticle]
12222,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Front,200,OK,546,721,0,566,3156,,,[Front]
12231,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/butler,200,OK,273,722,0,566,3156,,,[butler]
12223,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/festivals,200,OK,559,725,0,566,3156,,,[festivals]
12225,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1927,200,OK,549,720,0,566,3156,,,[1927]
12226,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/historic,200,OK,546,724,0,566,3156,,,[historic]
12227,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marshall,200,OK,534,724,0,566,3156,,,[marshall]
12238,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/understanding,200,OK,269,729,0,566,3156,,,[understanding]
12229,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/rn,200,OK,549,718,0,566,3156,,Reflected,[rn]
12230,Fuzzed,Wed Oct 30 08:12:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/darwin,200,OK,544,722,0,566,3156,,,[darwin]
12239,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bible,200,OK,259,721,0,566,3156,,,[bible]
12240,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nelson,200,OK,270,722,0,566,3156,,,[nelson]
12242,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cult,200,OK,261,720,0,566,3156,,,[cult]
12233,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/northeast,200,OK,546,725,0,566,3156,,,[northeast]
12243,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/tricks,200,OK,271,722,0,566,3156,,,[tricks]
12234,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/article3,200,OK,536,724,0,566,3156,,,[article3]
12244,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/kent,200,OK,255,720,0,566,3156,,,[kent]
12236,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/crosswords,200,OK,549,726,0,566,3156,,,[crosswords]
12245,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/welfare,200,OK,255,723,0,566,3156,,,[welfare]
12237,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/somalia,200,OK,532,723,0,566,3156,,,[somalia]
12246,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/manchester,200,OK,270,726,0,566,3156,,,[manchester]
12247,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/greek,200,OK,269,721,0,566,3156,,,[greek]
12248,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bsp,200,OK,268,719,0,566,3156,,,[bsp]
12235,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/dh,200,OK,716,718,0,566,3156,,,[dh]
12251,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/plug,200,OK,261,720,0,566,3156,,,[plug]
12241,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/motoring,200,OK,548,724,0,566,3156,,,[motoring]
12252,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/front_page,200,OK,270,726,0,566,3156,,,[front_page]
12254,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651906,200,OK,256,723,0,566,3156,,,[3651906]
12253,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651841,200,OK,286,723,0,566,3156,,,[3651841]
12232,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nova,200,OK,881,720,0,566,3156,,,[nova]
12255,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651066,200,OK,256,723,0,566,3156,,,[3651066]
12258,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652156,200,OK,254,723,0,566,3156,,,[3652156]
12261,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652046,200,OK,259,723,0,566,3156,,,[3652046]
12249,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/interactives,200,OK,522,728,0,566,3156,,,[interactives]
12250,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/lotto,200,OK,539,721,0,566,3156,,,[lotto]
12263,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652316,200,OK,271,723,0,566,3156,,,[3652316]
12264,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652331,200,OK,269,723,0,566,3156,,,[3652331]
12270,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651536,200,OK,248,723,0,566,3156,,,[3651536]
12256,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652021,200,OK,548,723,0,566,3156,,,[3652021]
12257,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651801,200,OK,528,723,0,566,3156,,,[3651801]
12259,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651996,200,OK,546,723,0,566,3156,,,[3651996]
12262,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652136,200,OK,471,723,0,566,3156,,,[3652136]
12260,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652171,200,OK,547,723,0,566,3156,,,[3652171]
12271,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651401,200,OK,276,723,0,566,3156,,,[3651401]
12274,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650926,200,OK,249,723,0,566,3156,,,[3650926]
12275,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650936,200,OK,265,723,0,566,3156,,,[3650936]
12265,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652501,200,OK,541,723,0,566,3156,,,[3652501]
12266,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652116,200,OK,528,723,0,566,3156,,,[3652116]
12267,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652181,200,OK,541,723,0,566,3156,,,[3652181]
12269,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652466,200,OK,525,723,0,566,3156,,,[3652466]
12278,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650961,200,OK,250,723,0,566,3156,,,[3650961]
12279,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650786,200,OK,268,723,0,566,3156,,,[3650786]
12280,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/jan07,200,OK,267,721,0,566,3156,,,[jan07]
12281,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650906,200,OK,261,723,0,566,3156,,,[3650906]
12282,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/20070108,200,OK,271,724,0,566,3156,,,[20070108]
12272,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651661,200,OK,535,723,0,566,3156,,,[3651661]
12283,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/download-blue,200,OK,267,729,0,566,3156,,,[download-blue]
12273,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3651656,200,OK,548,723,0,566,3156,,,[3651656]
12284,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/meinjamba,200,OK,287,725,0,566,3156,,,[meinjamba]
12288,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/dowcipy,200,OK,261,723,0,566,3156,,,[dowcipy]
12276,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650941,200,OK,539,723,0,566,3156,,,[3650941]
12289,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketplace05,200,OK,262,729,0,566,3156,,,[marketplace05]
12277,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3650956,200,OK,550,723,0,566,3156,,,[3650956]
12290,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketplace04,200,OK,267,729,0,566,3156,,,[marketplace04]
12291,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketplace03,200,OK,251,729,0,566,3156,,,[marketplace03]
12292,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketplace02,200,OK,267,729,0,566,3156,,,[marketplace02]
12293,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/marketplace01,200,OK,268,729,0,566,3156,,,[marketplace01]
12295,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/01561,200,OK,266,721,0,566,3156,,,[01561]
12296,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/spamvampire,200,OK,267,727,0,566,3156,,,[spamvampire]
12285,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/animacje,200,OK,550,724,0,566,3156,,,[animacje]
12286,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nowosci,200,OK,535,723,0,566,3156,,,[nowosci]
12287,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ksiega,200,OK,550,722,0,566,3156,,,[ksiega]
12301,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/online-poker,200,OK,257,728,0,566,3156,,,[online-poker]
12302,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/MainNav,200,OK,277,723,0,566,3156,,,[MainNav]
12305,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Chapters,200,OK,271,724,0,566,3156,,,[Chapters]
12294,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/01559,200,OK,539,721,0,566,3156,,,[01559]
12306,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Category,200,OK,260,724,0,566,3156,,,[Category]
12309,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Calculators,200,OK,262,727,0,566,3156,,,[Calculators]
12297,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/20061216,200,OK,543,724,0,566,3156,,,[20061216]
12308,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/approach,200,OK,293,724,0,566,3156,,,[approach]
12298,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/about-off,200,OK,533,725,0,566,3156,,,[about-off]
12310,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/user_online,200,OK,277,727,0,566,3156,,,[user_online]
12299,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cit,200,OK,520,719,0,566,3156,,,[cit]
12300,Fuzzed,Wed Oct 30 08:13:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cholesterol,200,OK,515,727,0,566,3156,,,[cholesterol]
12268,Fuzzed,Wed Oct 30 08:12:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/3652306,200,OK,1461,723,0,566,3156,,,[3652306]
